gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2,frameId,playDirection,x,y,distanceToEndZone,height_x,weight_x,collegeName,Full Name,Team,Position,yearsPro,overall_rating,teamId,age
2022102305,1885,52449,Jonathan Taylor,"(14:24) (No Huddle, Shotgun) J.Taylor up the middle to IND 35 for 7 yards (K.Fulton, J.Simmons).",3,1,10,IND,TEN,IND,28,14:24,13,0,,,,7,7,N,82,SHOTGUN,6.0,0.503755152,0.857974643,0.142025357,-0.006067473,0.006067473,1.417743042,0.219006576,,,,,1,left,88.07,32.11,88.07,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022100207,2288,52449,Jonathan Taylor,"(11:55) (Shotgun) J.Taylor right tackle to IND 40 for 6 yards (K.Byard, A.Adams).",3,2,9,IND,TEN,IND,34,11:55,10,24,,,,6,6,N,76,PISTOL,6.0,0.655465364,0.181958865,0.818041135,-0.007143557,0.007143557,1.238119589,-0.032086496,,,,,1,left,82.22,27.15,82.22,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,1288,52449,Jonathan Taylor,(4:54) J.Taylor up the middle to WAS 36 for 8 yards (D.Forrest).,2,2,1,IND,WAS,WAS,44,4:54,3,7,,,,8,8,N,66,SINGLEBACK,7.0,0.279144853,0.493841659,0.506158341,0.013436783,-0.013436783,3.218079024,0.246202478,,,,,1,right,58.09,24.1,61.91,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022092502,688,52449,Jonathan Taylor,(3:29) J.Taylor left tackle to KC 49 for no gain (G.Karlaftis; K.Saunders).,1,3,1,IND,KC,KC,49,3:29,7,0,,,,0,0,N,61,SINGLEBACK,7.0,0.316229254,0.698634218,0.301365782,-0.038079653,0.038079653,2.756528921,-1.792680946,,,,,1,right,52.53,24.05,67.47,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,650,52449,Jonathan Taylor,(2:53) J.Taylor up the middle to IND 43 for 3 yards (B.McCain).,1,1,10,IND,WAS,IND,40,2:53,0,0,,,,3,3,N,70,SINGLEBACK,8.0,0.608192265,0.603535898,0.396464102,7.24e-05,-7.24e-05,2.217741215,-0.235240717,,,,,1,left,78.25,23.79,78.25,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,2170,52449,Jonathan Taylor,(5:46) (Shotgun) J.Taylor right tackle to IND 24 for 1 yard (B.St-Juste; J.Smith-Williams).,3,1,10,IND,WAS,IND,23,5:46,6,7,,,,1,1,N,87,SHOTGUN,6.0,0.530473232,0.53635145,0.46364855,-0.031927835,0.031927835,1.079156192,-0.595422427,,,,,1,left,92.79,27.27,92.79,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,2571,52449,Jonathan Taylor,(13:18) (Shotgun) J.Taylor up the middle to WAS 2 for -1 yards (J.Davis).,4,3,1,IND,WAS,WAS,1,13:18,6,7,,,,-1,-1,N,109,SHOTGUN,9.0,0.424741626,0.691908002,0.308091998,-0.105917156,0.105917156,5.721925589,-2.713818745,,,,,1,right,104.65,32.34,15.349999999999994,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,2238,52449,Jonathan Taylor,(4:10) (Shotgun) J.Taylor left end to WAS 26 for 8 yards (R.Wildgoose; B.McCain).,3,1,10,IND,WAS,WAS,34,4:10,6,7,,,,8,8,N,44,SHOTGUN,6.0,0.485041142,0.643705633,0.356294367,0.003182482,-0.003182482,3.986964575,0.46608996,,,,,1,left,49.33,32.35,49.33,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022092502,371,52449,Jonathan Taylor,"(10:43) (Shotgun) J.Taylor left end to IND 20 for 6 yards (L.Sneed, F.Clark).",1,2,7,IND,KC,IND,14,10:43,7,0,,,,6,6,N,24,SHOTGUN,6.0,0.592271864,0.6200408,0.3799592,0.002123751,-0.002123751,-0.094806276,0.399515115,,,,,1,right,17.92,21.49,102.08,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022092502,3725,52449,Jonathan Taylor,(1:55) (Shotgun) J.Taylor left tackle to KC 26 for 13 yards (L.Sneed).,4,1,20,IND,KC,KC,39,1:55,13,17,,,,13,13,N,71,SHOTGUN,6.0,0.94029671,0.335463249,0.664536751,0.032974628,-0.032974628,3.020257254,0.451712628,,,,,1,right,65.44,26.29,54.56,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091803,2506,52449,Jonathan Taylor,(:10) (Shotgun) J.Taylor up the middle to IND 44 for 21 yards (A.Cisco).,3,1,10,IND,JAX,IND,23,0:10,24,0,,,,21,21,N,33,SHOTGUN,6.0,0.708769858,0.993089392,0.006910608,-0.000979561,0.000979561,1.29749484,1.466507079,,,,,1,right,27.52,32.85,92.48,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,294,52449,Jonathan Taylor,(10:11) (Shotgun) J.Taylor right guard to HST 48 for 7 yards (D.Harris; C.Kirksey).,1,2,8,IND,HOU,IND,45,10:11,0,0,,,,7,7,N,65,SHOTGUN,6.0,0.876679242,0.227142144,0.772857856,-0.004603891,0.004603891,2.226037025,0.598806754,,,,,1,left,69.87,25.76,69.87,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,273,52449,Jonathan Taylor,(10:45) J.Taylor left end to IND 45 for 2 yards (D.Stingley; M.Collins).,1,1,10,IND,HOU,IND,43,10:45,0,0,,,,2,2,N,67,SINGLEBACK,6.0,0.740171671,0.226774614,0.773225386,0.00036753,-0.00036753,2.514308162,-0.288271137,,,,,1,left,74.15,29.35,74.15,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022102305,2734,52449,Jonathan Taylor,(13:47) (Shotgun) J.Taylor left guard to IND 25 for no gain (M.Edwards).,4,1,10,IND,TEN,IND,25,13:47,16,7,,,,0,0,N,35,SHOTGUN,6.0,0.651034713,0.82846171,0.17153829,0.01803476,-0.01803476,1.256002382,-0.485257047,,,,,1,right,29.53,21.92,90.47,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,1848,52449,Jonathan Taylor,(11:42) (Shotgun) J.Taylor right tackle to WAS 42 for 1 yard (M.Sweat; D.Payne).,3,2,3,IND,WAS,WAS,43,11:42,3,7,,,,1,1,N,53,SHOTGUN,6.0,0.334911019,0.490692541,0.509307459,-0.046530198,0.046530198,3.148810654,-0.720642329,,,,,1,left,58.68,21.6,58.68,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022102305,648,52449,Jonathan Taylor,"(3:03) (No Huddle, Shotgun) J.Taylor left tackle to IND 45 for 11 yards (A.Adams).",1,3,1,IND,TEN,IND,34,3:03,3,0,,,,11,11,N,44,SHOTGUN,7.0,0.306599736,0.611692682,0.388307318,-0.035219178,0.035219178,1.387743088,1.2528437,,,,,1,right,37.54,26.22,82.46000000000001,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,2196,52449,Jonathan Taylor,"(10:24) (Shotgun) M.Ryan pass short right to J.Taylor to HST 44 for 14 yards (K.Grugier-Hill, C.Kirksey). PENALTY on IND-Q.Nelson, Ineligible Downfield Pass, 5 yards, enforced at IND 42 - No Play.",3,2,10,IND,HOU,IND,42,10:24,13,3,C,-4.0,-5.0,14,-5,Y,68,SHOTGUN,6.0,,0.691051152,0.308948848,0.014038593,-0.014038593,1.926562742,-0.686356566,Ineligible Downfield Pass,,46075.0,,1,left,73.23,36.89,73.23,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022092502,161,52449,Jonathan Taylor,(13:47) J.Taylor left guard to KC 3 for 1 yard (M.Herring; R.Fenton).,1,1,4,IND,KC,KC,4,13:47,0,0,,,,1,1,N,106,SINGLEBACK,8.0,0.451588064,0.532806743,0.467193257,0.010226887,-0.010226887,6.137223513,-0.250038364,,,,,1,right,98.35,23.87,21.65000000000001,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022092502,1070,52449,Jonathan Taylor,(11:04) (Shotgun) J.Taylor up the middle to KC 23 for no gain (K.Saunders; G.Karlaftis).,2,2,7,IND,KC,KC,23,11:04,7,6,,,,0,0,N,33,SHOTGUN,6.0,0.665082574,0.567641046,0.432358954,-0.006013468,0.006013468,4.04017809,-0.537219582,,,,,1,left,38.87,27.43,38.87,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091803,1997,52449,Jonathan Taylor,(10:09) (Shotgun) M.Ryan pass short left to J.Taylor to IND 29 for 9 yards (F.Oluokun).,3,1,10,IND,JAX,IND,20,10:09,17,0,C,1.0,,9,9,N,30,SHOTGUN,6.0,0.592988133,0.904411638,0.095588362,-0.006221943,0.006221943,0.909379835,0.844057348,,,,,1,right,29.91,43.17,90.09,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,3691,52449,Jonathan Taylor,"(2:42) (Shotgun) J.Taylor up the middle to HST 29 for 13 yards (J.Owens, K.Hinish).",4,1,10,IND,HOU,HOU,42,2:42,20,13,,,,13,13,N,68,SHOTGUN,6.0,0.849247158,0.805146478,0.194853522,-0.026728235,0.026728235,2.782216498,0.900049399,,,,,1,right,62.6,26.29,57.4,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022102305,1906,52449,Jonathan Taylor,"(13:58) (No Huddle, Shotgun) J.Taylor right guard to IND 38 for 3 yards (D.Cole).",3,2,3,IND,TEN,IND,35,13:58,13,0,,,,3,3,N,75,SHOTGUN,6.0,0.420496821,0.851907169,0.148092831,-0.007839406,0.007839406,1.636749618,0.522904782,,,,,1,left,80.38,29.39,80.38,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022100207,832,52449,Jonathan Taylor,"(1:55) J.Taylor left tackle to TEN 46 for -1 yards (D.Cole, M.Edwards).",1,1,10,IND,TEN,TEN,45,1:55,0,14,,,,-1,-1,N,65,SINGLEBACK,6.0,0.246458054,0.280177578,0.719822422,-0.015668979,0.015668979,3.124326803,-0.935981146,,,,,1,right,56.93,30.04,63.07,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022100207,77,52449,Jonathan Taylor,"(14:27) J.Taylor right tackle to IND 36 for 10 yards (K.Byard, A.Adams).",1,2,9,IND,TEN,IND,26,14:27,0,0,,,,10,10,N,36,SINGLEBACK,6.0,0.849608064,0.617513631,0.382486369,0.039822038,-0.039822038,0.744266781,1.322770933,,,,,1,right,28.11,29.72,91.89,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022100207,56,52449,Jonathan Taylor,(15:00) J.Taylor left tackle to IND 26 for 1 yard (B.Dupree; J.Simmons).,1,1,10,IND,TEN,IND,25,15:00,0,0,,,,1,1,N,35,SINGLEBACK,6.0,0.538865089,0.637946619,0.362053381,-0.020432988,0.020432988,1.298698674,-0.554431893,,,,,1,right,27.38,29.82,92.62,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,576,52449,Jonathan Taylor,(4:43) J.Taylor left guard to IND 14 for 3 yards (J.Ridgeway).,1,2,7,IND,WAS,IND,11,4:43,0,0,,,,3,3,N,99,SINGLEBACK,7.0,0.825998843,0.554670341,0.445329659,-0.032710675,0.032710675,-0.172043322,-0.679422938,,,,,1,left,106.84,27.75,106.84,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,700,52449,Jonathan Taylor,(1:49) (Shotgun) J.Taylor right guard to WAS 25 for 27 yards (B.St-Juste).,1,3,2,IND,WAS,IND,48,1:49,0,0,,,,27,27,N,62,SHOTGUN,6.0,0.849530816,0.598143775,0.401856225,0.058062214,-0.058062214,1.732223384,2.655675964,,,,,1,left,67.82,31.87,67.82,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,77,52449,Jonathan Taylor,"(14:30) M.Ryan pass short right to J.Taylor to IND 32 for 3 yards (J.Hughes, R.Lopez).",1,2,6,IND,HOU,IND,29,14:30,0,0,C,-4.0,,3,3,N,81,SINGLEBACK,6.0,0.803859651,0.248339808,0.751660192,0.022862786,-0.022862786,1.17610671,-0.607780342,,,,,1,left,85.19,29.06,85.19,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022100207,1692,52449,Jonathan Taylor,"(3:19) (Shotgun) Direct snap to J.Taylor.  J.Taylor right tackle to TEN 4 for 1 yard (J.Schobert). PENALTY on IND-M.Pryor, Offensive Holding, 10 yards, enforced at TEN 5 - No Play.",2,1,5,IND,TEN,TEN,5,3:19,3,24,,,-10.0,1,-10,Y,15,WILDCAT,8.0,,0.179806823,0.820193177,-0.037195219,0.037195219,5.81479226,-0.95569111,Offensive Holding,,46275.0,,1,left,20.37,29.53,20.37,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022092502,2632,52449,Jonathan Taylor,(4:58) (Shotgun) J.Taylor right tackle to KC 19 for 7 yards (J.Thornhill; N.Bolton).,3,1,10,IND,KC,KC,26,4:58,10,17,,,,7,7,N,36,SHOTGUN,6.0,0.485069245,0.314810652,0.685189348,0.003395215,-0.003395215,4.457683163,0.325599052,,,,,1,left,41.49,21.42,41.49,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091803,655,52449,Jonathan Taylor,(2:16) J.Taylor right end to IND 40 for 2 yards (D.Hamilton).,1,1,10,IND,JAX,IND,38,2:16,7,0,,,,2,2,N,72,SINGLEBACK,8.0,0.4941881,0.614055034,0.385944966,0.012804162,-0.012804162,2.356588389,-0.338944342,,,,,1,left,79.77,23.73,79.77,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,445,52449,Jonathan Taylor,(5:57) (Shotgun) M.Ryan pass short middle to J.Taylor to HST 27 for 5 yards (K.Grugier-Hill; C.Kirksey).,1,3,7,IND,HOU,HOU,32,5:57,0,0,C,3.0,,5,5,N,42,SHOTGUN,7.0,0.992953241,0.216744822,0.783255178,0.004305946,-0.004305946,3.059310679,-0.736339484,,,,,1,left,40.66,24.64,40.66,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022092502,3398,52449,Jonathan Taylor,(8:38) (Shotgun) M.Ryan pass short left to J.Taylor to IND 28 for 4 yards (K.Saunders).,4,1,10,IND,KC,IND,24,8:38,13,17,C,-2.0,,4,4,N,34,SHOTGUN,6.0,0.58215785,0.273866627,0.726133373,0.000411078,-0.000411078,0.970679341,-0.083396951,,,,,1,right,32.11,41.67,87.89,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,56,52449,Jonathan Taylor,(15:00) (Shotgun) J.Taylor right guard to IND 29 for 4 yards (J.Pitre; J.Greenard).,1,1,10,IND,HOU,IND,25,15:00,0,0,,,,4,4,N,85,SHOTGUN,6.0,0.689960361,0.255856143,0.744143857,-0.007516336,0.007516336,1.298698674,-0.122591964,,,,,1,left,89.9,31.9,89.9,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022100207,2422,52449,Jonathan Taylor,(8:12) J.Taylor left tackle to TEN 7 for 1 yard (D.Long; J.Schobert).,3,1,8,IND,TEN,TEN,8,8:12,10,24,,,,1,1,N,18,SINGLEBACK,6.0,0.490950376,0.24517427,0.75482573,-0.014917418,0.014917418,5.571440135,-0.485392787,,,,,1,left,25.86,23.77,25.86,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,3670,52449,Jonathan Taylor,(3:18) (Shotgun) J.Taylor right tackle to HST 42 for 13 yards (J.Owens).,4,2,1,IND,HOU,IND,45,3:18,20,13,,,,13,13,N,55,SHOTGUN,6.0,0.62656194,0.831902221,0.168097779,-0.026755743,0.026755743,1.913820661,0.868395838,,,,,1,right,49.64,21.78,70.36,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,424,52449,Jonathan Taylor,(6:39) (Shotgun) J.Taylor up the middle to HST 32 for -2 yards (D.King).,1,2,5,IND,HOU,HOU,30,6:39,0,0,,,,-2,-2,N,40,SHOTGUN,6.0,0.819086671,0.197622389,0.802377611,0.019122433,-0.019122433,4.01336625,-0.95405557,,,,,1,left,45.05,27.1,45.05,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,2303,52449,Jonathan Taylor,(9:41) J.Taylor right guard to HST 40 for 8 yards (J.Owens).,3,2,10,IND,HOU,HOU,48,9:41,13,3,,,,8,8,N,58,SINGLEBACK,7.0,0.618548632,0.677308753,0.322691247,0.005753439,-0.005753439,2.346337419,0.056878556,,,,,1,left,65.93,25.95,65.93,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,3413,52449,Jonathan Taylor,"(7:46) J.Taylor right guard for 2 yards, TOUCHDOWN.",4,2,2,IND,HOU,HOU,2,7:46,20,6,,,,2,2,N,108,SINGLEBACK,7.0,0.564560831,0.879845761,0.120154239,-0.022810705,0.022810705,5.793023485,1.206976515,,,,,1,right,100.62,23.91,19.379999999999995,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022092502,1049,52449,Jonathan Taylor,(11:39) J.Taylor right end to KC 23 for 3 yards (K.Saunders; L.Sneed).,2,1,10,IND,KC,KC,26,11:39,7,6,,,,3,3,N,36,SINGLEBACK,7.0,0.467160255,0.568746563,0.431253437,-0.001105517,0.001105517,4.228934801,-0.188756711,,,,,1,left,44.33,29.58,44.33,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,101,52449,Jonathan Taylor,(13:51) (Shotgun) J.Taylor up the middle to IND 34 for 2 yards (J.Owens; C.Kirksey).,1,3,3,IND,HOU,IND,32,13:51,0,0,,,,2,2,N,78,SHOTGUN,6.0,0.912680626,0.271202594,0.728797406,0.006337892,-0.006337892,0.568326368,-1.059009896,,,,,1,left,83.08,27.22,83.08,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022102305,1927,52449,Jonathan Taylor,(13:12) (Shotgun) M.Ryan pass short right to J.Taylor to IND 38 for no gain (D.Autry).,3,1,10,IND,TEN,IND,38,13:12,13,0,C,-3.0,,0,0,N,72,SHOTGUN,5.0,0.547467291,0.844067764,0.155932236,0.015719509,-0.015719509,2.1596544,-0.47760349,,,,,1,left,76.65,42.72,76.65,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,3125,52449,Jonathan Taylor,"(4:55) (Shotgun) J.Taylor up the middle to IND 27 for 2 yards (J.Ridgeway, J.Allen).",4,1,10,IND,WAS,IND,25,4:55,16,10,,,,2,2,N,35,SHOTGUN,8.0,0.324013352,0.887658816,0.112341184,-0.000909861,0.000909861,1.090491989,-0.476196954,,,,,1,right,29.65,32.23,90.35,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,1215,52449,Jonathan Taylor,(6:39) J.Taylor right guard to HST 38 for 7 yards (J.Owens).,2,2,8,IND,HOU,HOU,45,6:39,3,3,,,,7,7,N,65,SINGLEBACK,6.0,0.8259238,0.257057238,0.742942762,-0.031455338,0.031455338,2.535875516,0.742070545,,,,,1,right,56.89,23.67,63.11,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022100207,2708,52449,Jonathan Taylor,(3:56) (Shotgun) J.Taylor up the middle to TEN 42 for 3 yards (J.Schobert).,3,1,10,IND,TEN,TEN,45,3:56,17,24,,,,3,3,N,55,SHOTGUN,6.0,0.508525193,0.380509056,0.619490944,-0.016709983,0.016709983,3.240379599,-0.402407393,,,,,1,left,60.89,21.59,60.89,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022102305,2160,52449,Jonathan Taylor,"(10:01) (No Huddle, Shotgun) M.Ryan pass short left to J.Taylor to IND 47 for 4 yards (K.Fulton; J.Simmons).",3,2,9,IND,TEN,IND,43,10:01,13,0,C,-1.0,,4,4,N,67,SHOTGUN,6.0,0.774840534,0.856600603,0.143399397,0.009267392,-0.009267392,2.036442957,-0.545358791,,,,,1,left,68.95,12.72,68.95,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022100207,120,52449,Jonathan Taylor,(13:45) J.Taylor right tackle to IND 34 for -2 yards (J.Simmons; D.Long).,1,2,10,IND,TEN,IND,36,13:45,0,0,,,,-2,-2,N,46,SINGLEBACK,8.0,0.532795906,0.640212789,0.359787211,-0.03074288,0.03074288,1.591324292,-1.711993902,,,,,1,right,38.39,23.76,81.61,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022102305,2251,52449,Jonathan Taylor,(8:06) (Shotgun) M.Ryan pass short left to J.Taylor to TEN 34 for 1 yard (A.Hooker).,3,3,3,IND,TEN,TEN,35,8:06,13,0,C,-4.0,,1,1,N,45,SHOTGUN,6.0,0.865092397,0.837845592,0.162154408,0.02793123,-0.02793123,3.164384333,-1.375023533,,,,,1,left,49.73,12.62,49.73,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022100207,2267,52449,Jonathan Taylor,(12:35) (Shotgun) J.Taylor up the middle to IND 34 for 1 yard (J.Simmons; D.Cole).,3,1,10,IND,TEN,IND,33,12:35,10,24,,,,1,1,N,77,SHOTGUN,6.0,0.437259674,0.1824934,0.8175066,-0.000534534,0.000534534,1.819408571,-0.581288983,,,,,1,left,82.77,27.15,82.77,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,3146,52449,Jonathan Taylor,(4:16) (Shotgun) J.Taylor up the middle to IND 30 for 3 yards (J.Allen).,4,2,8,IND,WAS,IND,27,4:16,16,10,,,,3,3,N,37,SHOTGUN,7.0,0.460166663,0.886748955,0.113251045,-0.010076385,0.010076385,0.614295035,-0.261668756,,,,,1,right,31.31,32.31,88.69,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,4041,52449,Jonathan Taylor,(:25) (Shotgun) M.Ryan pass short left to J.Taylor pushed ob at IND 44 for 2 yards (D.Stingley).,4,3,3,IND,HOU,IND,42,0:25,20,20,C,-3.0,,2,2,N,52,SHOTGUN,6.0,0.655802846,0.414887737,0.585112263,0.073527769,-0.073527769,0.798164079,-0.525263123,,,,,1,right,47.33,37.54,72.67,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022092502,3422,52449,Jonathan Taylor,(8:02) (Shotgun) J.Taylor up the middle to IND 31 for 3 yards (D.Harris).,4,2,6,IND,KC,IND,28,8:02,13,17,,,,3,3,N,38,SHOTGUN,6.0,0.790083647,0.274277706,0.725722294,-0.025013719,0.025013719,0.88728239,-0.32208311,,,,,1,right,31.68,32.31,88.32,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,2544,52449,Jonathan Taylor,"(7:05) (Shotgun) M.Ryan pass short right to J.Taylor to IND 29 for 4 yards (K.Grugier-Hill, S.Nelson).",3,3,10,IND,HOU,IND,25,7:05,20,3,C,-3.0,,4,4,N,85,SHOTGUN,6.0,0.977418244,0.923681721,0.076318279,0.017267263,-0.017267263,-0.255943699,-1.183620412,,,,,1,left,90.46,38.59,90.46,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022103009,1967,52449,Jonathan Taylor,(9:18) (Shotgun) J.Taylor right tackle to WAS 27 for 1 yard (M.Sweat; D.Payne).,3,1,10,IND,WAS,WAS,28,9:18,3,7,,,,1,1,N,38,SHOTGUN,6.0,0.526101112,0.534543458,0.465456542,-0.009050641,0.009050641,4.366218977,-0.373273315,,,,,1,left,43.13,21.47,43.13,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,711,52449,Jonathan Taylor,(1:12) (Shotgun) J.Taylor left guard to HST 9 for 4 yards (K.Grugier-Hill).,1,2,1,IND,HOU,HOU,13,1:12,0,3,,,,4,4,N,23,SHOTGUN,6.0,0.214138091,0.139663784,0.860336216,0.003618306,-0.003618306,5.500102816,-0.177976441,,,,,1,left,28.01,31.89,28.01,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022102305,2139,52449,Jonathan Taylor,(10:27) (Shotgun) J.Taylor left tackle to IND 43 for 1 yard (R.Weaver; K.Fulton).,3,1,10,IND,TEN,IND,42,10:27,13,0,,,,1,1,N,68,SHOTGUN,6.0,0.569087505,0.843398584,0.156601416,0.013202019,-0.013202019,2.438531766,-0.402088809,,,,,1,left,73.22,25.95,73.22,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022091105,3366,52449,Jonathan Taylor,(9:12) (Shotgun) J.Taylor right guard to HST 9 for 4 yards (J.Pitre; C.Kirksey).,4,2,3,IND,HOU,HOU,13,9:12,20,6,,,,4,4,N,97,SHOTGUN,6.0,0.651168585,0.886673037,0.113326963,-0.00120334,0.00120334,4.92421202,0.269951235,,,,,1,right,91.62,26.29,28.379999999999995,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022102305,961,52449,Jonathan Taylor,"(12:35) (No Huddle, Shotgun) M.Ryan pass short left to J.Taylor to IND 48 for 7 yards (A.Adams; D.Long).",2,1,10,IND,TEN,IND,41,12:35,3,0,C,1.0,,7,7,N,69,SHOTGUN,6.0,0.480511546,0.603509486,0.396490514,-0.009280026,0.009280026,2.088577425,0.416616855,,,,,1,left,68.61,9.92,68.61,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
2022100207,787,52449,Jonathan Taylor,(3:11) (Shotgun) J.Taylor up the middle to IND 45 for 1 yard (M.Edwards).,1,1,10,IND,TEN,IND,44,3:11,0,14,,,,1,1,N,54,SHOTGUN,6.0,0.489004493,0.281489339,0.718510661,-0.007663712,0.007663712,2.622027916,-0.471107266,,,,,1,right,47.95,26.21,72.05,5-11,221,Wisconsin,Jonathan Taylor,Colts,HB,2.0,95.0,10.0,23.0
